#    L    TT             EE             BB             TE             PP             TP             EP          
   717   0.182576E+04   0.345169E+02   0.000000E+00  -0.112289E+03   0.855619E-08   0.100554E-04  -0.108626E-05
   718   0.183242E+04   0.343600E+02   0.000000E+00  -0.113377E+03   0.853548E-08   0.100838E-04  -0.108260E-05
   719   0.183924E+04   0.341964E+02   0.000000E+00  -0.114423E+03   0.851484E-08   0.101116E-04  -0.107884E-05
   720   0.184607E+04   0.340292E+02   0.000000E+00  -0.115455E+03   0.849428E-08   0.101388E-04  -0.107496E-05
   721   0.185319E+04   0.338584E+02   0.000000E+00  -0.116445E+03   0.847379E-08   0.101655E-04  -0.107098E-05
   722   0.186025E+04   0.336817E+02   0.000000E+00  -0.117406E+03   0.845338E-08   0.101915E-04  -0.106689E-05
   723   0.186746E+04   0.335013E+02   0.000000E+00  -0.118347E+03   0.843303E-08   0.102169E-04  -0.106269E-05
   724   0.187475E+04   0.333158E+02   0.000000E+00  -0.119260E+03   0.841276E-08   0.102417E-04  -0.105838E-05
   725   0.188213E+04   0.331266E+02   0.000000E+00  -0.120137E+03   0.839255E-08   0.102658E-04  -0.105398E-05
   726   0.188965E+04   0.329344E+02   0.000000E+00  -0.120978E+03   0.837243E-08   0.102893E-04  -0.104946E-05
   727   0.189719E+04   0.327364E+02   0.000000E+00  -0.121799E+03   0.835236E-08   0.103122E-04  -0.104485E-05
   728   0.190480E+04   0.325331E+02   0.000000E+00  -0.122585E+03   0.833237E-08   0.103345E-04  -0.104013E-05
   729   0.191249E+04   0.323270E+02   0.000000E+00  -0.123342E+03   0.831245E-08   0.103561E-04  -0.103531E-05
   730   0.192019E+04   0.321171E+02   0.000000E+00  -0.124064E+03   0.829260E-08   0.103770E-04  -0.103039E-05
   731   0.192812E+04   0.319020E+02   0.000000E+00  -0.124750E+03   0.827282E-08   0.103973E-04  -0.102537E-05
   732   0.193599E+04   0.316854E+02   0.000000E+00  -0.125401E+03   0.825311E-08   0.104169E-04  -0.102025E-05
   733   0.194401E+04   0.314636E+02   0.000000E+00  -0.126031E+03   0.823347E-08   0.104359E-04  -0.101503E-05
   734   0.195203E+04   0.312388E+02   0.000000E+00  -0.126610E+03   0.821389E-08   0.104542E-04  -0.100971E-05
   735   0.196014E+04   0.310096E+02   0.000000E+00  -0.127176E+03   0.819438E-08   0.104718E-04  -0.100430E-05
   736   0.196818E+04   0.307773E+02   0.000000E+00  -0.127692E+03   0.817494E-08   0.104888E-04  -0.998792E-06
   737   0.197638E+04   0.305428E+02   0.000000E+00  -0.128187E+03   0.815557E-08   0.105050E-04  -0.993188E-06
   738   0.198451E+04   0.303053E+02   0.000000E+00  -0.128632E+03   0.813626E-08   0.105206E-04  -0.987489E-06
   739   0.199273E+04   0.300640E+02   0.000000E+00  -0.129048E+03   0.811702E-08   0.105355E-04  -0.981697E-06
   740   0.200095E+04   0.298197E+02   0.000000E+00  -0.129436E+03   0.809785E-08   0.105497E-04  -0.975812E-06
   741   0.200926E+04   0.295716E+02   0.000000E+00  -0.129788E+03   0.807874E-08   0.105631E-04  -0.969835E-06
   742   0.201757E+04   0.293235E+02   0.000000E+00  -0.130098E+03   0.805969E-08   0.105759E-04  -0.963766E-06
   743   0.202590E+04   0.290730E+02   0.000000E+00  -0.130379E+03   0.804072E-08   0.105880E-04  -0.957607E-06
   744   0.203430E+04   0.288188E+02   0.000000E+00  -0.130617E+03   0.802180E-08   0.105993E-04  -0.951359E-06
   745   0.204265E+04   0.285623E+02   0.000000E+00  -0.130834E+03   0.800295E-08   0.106099E-04  -0.945022E-06
   746   0.205092E+04   0.283042E+02   0.000000E+00  -0.130994E+03   0.798417E-08   0.106198E-04  -0.938597E-06
   747   0.205921E+04   0.280430E+02   0.000000E+00  -0.131132E+03   0.796544E-08   0.106289E-04  -0.932084E-06
   748   0.206758E+04   0.277809E+02   0.000000E+00  -0.131235E+03   0.794678E-08   0.106374E-04  -0.925485E-06
   749   0.207596E+04   0.275151E+02   0.000000E+00  -0.131310E+03   0.792819E-08   0.106450E-04  -0.918801E-06
   750   0.208428E+04   0.272491E+02   0.000000E+00  -0.131341E+03   0.790965E-08   0.106519E-04  -0.912032E-06
   751   0.209261E+04   0.269808E+02   0.000000E+00  -0.131337E+03   0.789118E-08   0.106581E-04  -0.905179E-06
   752   0.210095E+04   0.267124E+02   0.000000E+00  -0.131290E+03   0.787277E-08   0.106635E-04  -0.898243E-06
   753   0.210922E+04   0.264409E+02   0.000000E+00  -0.131214E+03   0.785442E-08   0.106682E-04  -0.891227E-06
   754   0.211743E+04   0.261692E+02   0.000000E+00  -0.131095E+03   0.783613E-08   0.106722E-04  -0.884132E-06
   755   0.212573E+04   0.258960E+02   0.000000E+00  -0.130947E+03   0.781790E-08   0.106754E-04  -0.876958E-06
   756   0.213381E+04   0.256218E+02   0.000000E+00  -0.130764E+03   0.779973E-08   0.106779E-04  -0.869709E-06
   757   0.214205E+04   0.253475E+02   0.000000E+00  -0.130537E+03   0.778163E-08   0.106797E-04  -0.862384E-06
   758   0.215008E+04   0.250716E+02   0.000000E+00  -0.130275E+03   0.776358E-08   0.106807E-04  -0.854987E-06
   759   0.215819E+04   0.247947E+02   0.000000E+00  -0.129984E+03   0.774559E-08   0.106811E-04  -0.847518E-06
   760   0.216617E+04   0.245178E+02   0.000000E+00  -0.129656E+03   0.772767E-08   0.106808E-04  -0.839979E-06
   761   0.217408E+04   0.242406E+02   0.000000E+00  -0.129293E+03   0.770980E-08   0.106798E-04  -0.832372E-06
   762   0.218207E+04   0.239633E+02   0.000000E+00  -0.128894E+03   0.769199E-08   0.106781E-04  -0.824697E-06
   763   0.218986E+04   0.236866E+02   0.000000E+00  -0.128458E+03   0.767424E-08   0.106757E-04  -0.816957E-06
   764   0.219765E+04   0.234090E+02   0.000000E+00  -0.127994E+03   0.765655E-08   0.106726E-04  -0.809154E-06
   765   0.220531E+04   0.231312E+02   0.000000E+00  -0.127486E+03   0.763891E-08   0.106689E-04  -0.801288E-06
   766   0.221297E+04   0.228547E+02   0.000000E+00  -0.126949E+03   0.762134E-08   0.106645E-04  -0.793361E-06
   767   0.222050E+04   0.225787E+02   0.000000E+00  -0.126376E+03   0.760382E-08   0.106595E-04  -0.785375E-06
   768   0.222796E+04   0.223026E+02   0.000000E+00  -0.125759E+03   0.758636E-08   0.106538E-04  -0.777332E-06
   769   0.223536E+04   0.220263E+02   0.000000E+00  -0.125121E+03   0.756895E-08   0.106475E-04  -0.769232E-06
   770   0.224263E+04   0.217520E+02   0.000000E+00  -0.124446E+03   0.755160E-08   0.106406E-04  -0.761078E-06
   771   0.224982E+04   0.214783E+02   0.000000E+00  -0.123735E+03   0.753431E-08   0.106330E-04  -0.752870E-06
   772   0.225688E+04   0.212058E+02   0.000000E+00  -0.122980E+03   0.751708E-08   0.106248E-04  -0.744612E-06
   773   0.226388E+04   0.209346E+02   0.000000E+00  -0.122203E+03   0.749990E-08   0.106160E-04  -0.736303E-06
   774   0.227074E+04   0.206647E+02   0.000000E+00  -0.121397E+03   0.748278E-08   0.106066E-04  -0.727946E-06
   775   0.227760E+04   0.203961E+02   0.000000E+00  -0.120555E+03   0.746571E-08   0.105965E-04  -0.719542E-06
   776   0.228419E+04   0.201295E+02   0.000000E+00  -0.119683E+03   0.744870E-08   0.105859E-04  -0.711093E-06
   777   0.229070E+04   0.198642E+02   0.000000E+00  -0.118775E+03   0.743174E-08   0.105747E-04  -0.702600E-06
   778   0.229730E+04   0.196008E+02   0.000000E+00  -0.117830E+03   0.741484E-08   0.105629E-04  -0.694065E-06
   779   0.230354E+04   0.193395E+02   0.000000E+00  -0.116863E+03   0.739799E-08   0.105505E-04  -0.685490E-06
   780   0.230972E+04   0.190786E+02   0.000000E+00  -0.115860E+03   0.738120E-08   0.105376E-04  -0.676875E-06
   781   0.231583E+04   0.188220E+02   0.000000E+00  -0.114834E+03   0.736446E-08   0.105241E-04  -0.668223E-06
   782   0.232173E+04   0.185666E+02   0.000000E+00  -0.113786E+03   0.734777E-08   0.105100E-04  -0.659534E-06
   783   0.232757E+04   0.183140E+02   0.000000E+00  -0.112695E+03   0.733114E-08   0.104954E-04  -0.650812E-06
   784   0.233327E+04   0.180641E+02   0.000000E+00  -0.111573E+03   0.731456E-08   0.104802E-04  -0.642056E-06
   785   0.233875E+04   0.178161E+02   0.000000E+00  -0.110430E+03   0.729803E-08   0.104645E-04  -0.633269E-06
   786   0.234418E+04   0.175709E+02   0.000000E+00  -0.109235E+03   0.728155E-08   0.104483E-04  -0.624452E-06
   787   0.234938E+04   0.173291E+02   0.000000E+00  -0.108025E+03   0.726513E-08   0.104315E-04  -0.615607E-06
   788   0.235446E+04   0.170893E+02   0.000000E+00  -0.106792E+03   0.724876E-08   0.104142E-04  -0.606736E-06
   789   0.235939E+04   0.168514E+02   0.000000E+00  -0.105538E+03   0.723244E-08   0.103964E-04  -0.597839E-06
   790   0.236426E+04   0.166193E+02   0.000000E+00  -0.104246E+03   0.721617E-08   0.103781E-04  -0.588918E-06
   791   0.236891E+04   0.163890E+02   0.000000E+00  -0.102925E+03   0.719995E-08   0.103592E-04  -0.579976E-06
   792   0.237343E+04   0.161630E+02   0.000000E+00  -0.101589E+03   0.718379E-08   0.103399E-04  -0.571013E-06
   793   0.237774E+04   0.159411E+02   0.000000E+00  -0.100215E+03   0.716767E-08   0.103201E-04  -0.562031E-06
   794   0.238183E+04   0.157226E+02   0.000000E+00  -0.988268E+02   0.715161E-08   0.102998E-04  -0.553031E-06
   795   0.238579E+04   0.155068E+02   0.000000E+00  -0.974085E+02   0.713559E-08   0.102791E-04  -0.544016E-06
   796   0.238975E+04   0.152960E+02   0.000000E+00  -0.959750E+02   0.711963E-08   0.102578E-04  -0.534986E-06
   797   0.239335E+04   0.150877E+02   0.000000E+00  -0.945116E+02   0.710371E-08   0.102361E-04  -0.525943E-06
   798   0.239682E+04   0.148844E+02   0.000000E+00  -0.930331E+02   0.708784E-08   0.102140E-04  -0.516890E-06
   799   0.240015E+04   0.146853E+02   0.000000E+00  -0.915320E+02   0.707203E-08   0.101913E-04  -0.507826E-06
   800   0.240334E+04   0.144895E+02   0.000000E+00  -0.900082E+02   0.705626E-08   0.101683E-04  -0.498755E-06
   801   0.240631E+04   0.142986E+02   0.000000E+00  -0.884692E+02   0.704054E-08   0.101448E-04  -0.489676E-06
   802   0.240901E+04   0.141119E+02   0.000000E+00  -0.868926E+02   0.702486E-08   0.101208E-04  -0.480592E-06
   803   0.241171E+04   0.139286E+02   0.000000E+00  -0.853155E+02   0.700924E-08   0.100965E-04  -0.471502E-06
   804   0.241412E+04   0.137509E+02   0.000000E+00  -0.837083E+02   0.699366E-08   0.100717E-04  -0.462406E-06
   805   0.241647E+04   0.135773E+02   0.000000E+00  -0.820857E+02   0.697813E-08   0.100464E-04  -0.453306E-06
   806   0.241853E+04   0.134079E+02   0.000000E+00  -0.804477E+02   0.696265E-08   0.100208E-04  -0.444202E-06
   807   0.242037E+04   0.132442E+02   0.000000E+00  -0.787944E+02   0.694722E-08   0.999474E-05  -0.435093E-06
   808   0.242201E+04   0.130853E+02   0.000000E+00  -0.771181E+02   0.693183E-08   0.996826E-05  -0.425981E-06
   809   0.242358E+04   0.129314E+02   0.000000E+00  -0.754338E+02   0.691649E-08   0.994138E-05  -0.416867E-06
   810   0.242486E+04   0.127823E+02   0.000000E+00  -0.737266E+02   0.690119E-08   0.991409E-05  -0.407749E-06
   811   0.242592E+04   0.126382E+02   0.000000E+00  -0.720046E+02   0.688595E-08   0.988640E-05  -0.398630E-06
   812   0.242685E+04   0.125004E+02   0.000000E+00  -0.702723E+02   0.687075E-08   0.985831E-05  -0.389509E-06
   813   0.242756E+04   0.123661E+02   0.000000E+00  -0.685288E+02   0.685559E-08   0.982983E-05  -0.380387E-06
   814   0.242821E+04   0.122382E+02   0.000000E+00  -0.667720E+02   0.684048E-08   0.980096E-05  -0.371264E-06
   815   0.242856E+04   0.121152E+02   0.000000E+00  -0.650040E+02   0.682542E-08   0.977170E-05  -0.362141E-06
   816   0.242863E+04   0.119979E+02   0.000000E+00  -0.632247E+02   0.681040E-08   0.974206E-05  -0.353019E-06
   817   0.242856E+04   0.118854E+02   0.000000E+00  -0.614351E+02   0.679543E-08   0.971205E-05  -0.343897E-06
   818   0.242842E+04   0.117794E+02   0.000000E+00  -0.596356E+02   0.678050E-08   0.968166E-05  -0.334776E-06
   819   0.242799E+04   0.116784E+02   0.000000E+00  -0.578271E+02   0.676561E-08   0.965090E-05  -0.325656E-06
   820   0.242742E+04   0.115829E+02   0.000000E+00  -0.560095E+02   0.675077E-08   0.961977E-05  -0.316539E-06
   821   0.242656E+04   0.114925E+02   0.000000E+00  -0.541858E+02   0.673598E-08   0.958829E-05  -0.307424E-06
   822   0.242556E+04   0.114091E+02   0.000000E+00  -0.523544E+02   0.672123E-08   0.955644E-05  -0.298313E-06
   823   0.242434E+04   0.113308E+02   0.000000E+00  -0.505161E+02   0.670653E-08   0.952424E-05  -0.289204E-06
   824   0.242283E+04   0.112588E+02   0.000000E+00  -0.486716E+02   0.669186E-08   0.949169E-05  -0.280099E-06
   825   0.242125E+04   0.111918E+02   0.000000E+00  -0.468231E+02   0.667724E-08   0.945879E-05  -0.270999E-06
   826   0.241939E+04   0.111319E+02   0.000000E+00  -0.449697E+02   0.666267E-08   0.942555E-05  -0.261904E-06
   827   0.241730E+04   0.110770E+02   0.000000E+00  -0.431138E+02   0.664814E-08   0.939197E-05  -0.252814E-06
   828   0.241515E+04   0.110285E+02   0.000000E+00  -0.412546E+02   0.663365E-08   0.935806E-05  -0.243729E-06
   829   0.241271E+04   0.109865E+02   0.000000E+00  -0.393934E+02   0.661921E-08   0.932381E-05  -0.234651E-06
   830   0.241012E+04   0.109501E+02   0.000000E+00  -0.375326E+02   0.660480E-08   0.928924E-05  -0.225579E-06
   831   0.240732E+04   0.109195E+02   0.000000E+00  -0.356706E+02   0.659044E-08   0.925434E-05  -0.216514E-06
   832   0.240430E+04   0.108945E+02   0.000000E+00  -0.338088E+02   0.657612E-08   0.921913E-05  -0.207457E-06
   833   0.240113E+04   0.108760E+02   0.000000E+00  -0.319479E+02   0.656185E-08   0.918359E-05  -0.198407E-06
   834   0.239768E+04   0.108632E+02   0.000000E+00  -0.300881E+02   0.654761E-08   0.914775E-05  -0.189366E-06
   835   0.239415E+04   0.108576E+02   0.000000E+00  -0.282306E+02   0.653342E-08   0.911160E-05  -0.180334E-06
   836   0.239026E+04   0.108570E+02   0.000000E+00  -0.263755E+02   0.651927E-08   0.907515E-05  -0.171312E-06
   837   0.238630E+04   0.108628E+02   0.000000E+00  -0.245242E+02   0.650516E-08   0.903840E-05  -0.162299E-06
   838   0.238212E+04   0.108751E+02   0.000000E+00  -0.226767E+02   0.649109E-08   0.900135E-05  -0.153296E-06
   839   0.237765E+04   0.108930E+02   0.000000E+00  -0.208330E+02   0.647707E-08   0.896401E-05  -0.144304E-06
   840   0.237311E+04   0.109182E+02   0.000000E+00  -0.189953E+02   0.646308E-08   0.892638E-05  -0.135323E-06
   841   0.236835E+04   0.109484E+02   0.000000E+00  -0.171650E+02   0.644914E-08   0.888846E-05  -0.126354E-06
   842   0.236337E+04   0.109843E+02   0.000000E+00  -0.153392E+02   0.643523E-08   0.885027E-05  -0.117396E-06
   843   0.235824E+04   0.110266E+02   0.000000E+00  -0.135237E+02   0.642136E-08   0.881180E-05  -0.108452E-06
   844   0.235282E+04   0.110754E+02   0.000000E+00  -0.117149E+02   0.640754E-08   0.877305E-05  -0.995199E-07
   845   0.234733E+04   0.111292E+02   0.000000E+00  -0.991556E+01   0.639375E-08   0.873404E-05  -0.906015E-07
   846   0.234170E+04   0.111910E+02   0.000000E+00  -0.812631E+01   0.638001E-08   0.869476E-05  -0.816970E-07
   847   0.233592E+04   0.112570E+02   0.000000E+00  -0.634678E+01   0.636630E-08   0.865522E-05  -0.728068E-07
   848   0.232992E+04   0.113295E+02   0.000000E+00  -0.457888E+01   0.635263E-08   0.861543E-05  -0.639314E-07
   849   0.232362E+04   0.114078E+02   0.000000E+00  -0.282197E+01   0.633900E-08   0.857538E-05  -0.550712E-07
   850   0.231733E+04   0.114925E+02   0.000000E+00  -0.107713E+01   0.632541E-08   0.853508E-05  -0.462267E-07
   851   0.231074E+04   0.115829E+02   0.000000E+00   0.655065E+00   0.631186E-08   0.849454E-05  -0.373985E-07
   852   0.230401E+04   0.116799E+02   0.000000E+00   0.237422E+01   0.629835E-08   0.845376E-05  -0.285876E-07
   853   0.229713E+04   0.117819E+02   0.000000E+00   0.407958E+01   0.628488E-08   0.841273E-05  -0.197953E-07
   854   0.229003E+04   0.118903E+02   0.000000E+00   0.576974E+01   0.627144E-08   0.837148E-05  -0.110226E-07
   855   0.228271E+04   0.120046E+02   0.000000E+00   0.744565E+01   0.625804E-08   0.832999E-05  -0.227090E-08
   856   0.227539E+04   0.121231E+02   0.000000E+00   0.910545E+01   0.624468E-08   0.828828E-05   0.645870E-08
   857   0.226777E+04   0.122482E+02   0.000000E+00   0.107484E+02   0.623136E-08   0.824635E-05   0.151650E-07
   858   0.226001E+04   0.123805E+02   0.000000E+00   0.123745E+02   0.621807E-08   0.820420E-05   0.238468E-07
   859   0.225209E+04   0.125157E+02   0.000000E+00   0.139844E+02   0.620483E-08   0.816183E-05   0.325029E-07
   860   0.224411E+04   0.126574E+02   0.000000E+00   0.155753E+02   0.619161E-08   0.811926E-05   0.411321E-07
   861   0.223590E+04   0.128049E+02   0.000000E+00   0.171471E+02   0.617844E-08   0.807648E-05   0.497332E-07
   862   0.222755E+04   0.129575E+02   0.000000E+00   0.187005E+02   0.616531E-08   0.803349E-05   0.583050E-07
   863   0.221904E+04   0.131159E+02   0.000000E+00   0.202332E+02   0.615221E-08   0.799031E-05   0.668463E-07
   864   0.221039E+04   0.132787E+02   0.000000E+00   0.217462E+02   0.613914E-08   0.794693E-05   0.753560E-07
   865   0.220144E+04   0.134473E+02   0.000000E+00   0.232370E+02   0.612612E-08   0.790337E-05   0.838328E-07
   866   0.219271E+04   0.136210E+02   0.000000E+00   0.247064E+02   0.611313E-08   0.785961E-05   0.922756E-07
   867   0.218361E+04   0.138005E+02   0.000000E+00   0.261538E+02   0.610018E-08   0.781568E-05   0.100683E-06
   868   0.217444E+04   0.139845E+02   0.000000E+00   0.275790E+02   0.608726E-08   0.777156E-05   0.109054E-06
   869   0.216511E+04   0.141735E+02   0.000000E+00   0.289814E+02   0.607438E-08   0.772727E-05   0.117387E-06
   870   0.215564E+04   0.143669E+02   0.000000E+00   0.303601E+02   0.606154E-08   0.768281E-05   0.125682E-06
   871   0.214609E+04   0.145655E+02   0.000000E+00   0.317145E+02   0.604873E-08   0.763818E-05   0.133937E-06
   872   0.213639E+04   0.147692E+02   0.000000E+00   0.330453E+02   0.603595E-08   0.759339E-05   0.142150E-06
   873   0.212654E+04   0.149773E+02   0.000000E+00   0.343510E+02   0.602322E-08   0.754844E-05   0.150321E-06
   874   0.211661E+04   0.151905E+02   0.000000E+00   0.356308E+02   0.601051E-08   0.750333E-05   0.158448E-06
   875   0.210654E+04   0.154067E+02   0.000000E+00   0.368862E+02   0.599785E-08   0.745808E-05   0.166530E-06
   876   0.209631E+04   0.156288E+02   0.000000E+00   0.381158E+02   0.598522E-08   0.741267E-05   0.174567E-06
   877   0.208615E+04   0.158546E+02   0.000000E+00   0.393180E+02   0.597262E-08   0.736712E-05   0.182556E-06
   878   0.207569E+04   0.160841E+02   0.000000E+00   0.404935E+02   0.596006E-08   0.732144E-05   0.190497E-06
   879   0.206523E+04   0.163187E+02   0.000000E+00   0.416425E+02   0.594753E-08   0.727561E-05   0.198388E-06
   880   0.205470E+04   0.165571E+02   0.000000E+00   0.427640E+02   0.593504E-08   0.722966E-05   0.206229E-06
   881   0.204401E+04   0.167984E+02   0.000000E+00   0.438567E+02   0.592258E-08   0.718357E-05   0.214017E-06
   882   0.203324E+04   0.170442E+02   0.000000E+00   0.449213E+02   0.591016E-08   0.713736E-05   0.221752E-06
   883   0.202247E+04   0.172945E+02   0.000000E+00   0.459562E+02   0.589777E-08   0.709104E-05   0.229433E-06
   884   0.201148E+04   0.175470E+02   0.000000E+00   0.469637E+02   0.588541E-08   0.704459E-05   0.237059E-06
   885   0.200040E+04   0.178040E+02   0.000000E+00   0.479409E+02   0.587309E-08   0.699804E-05   0.244627E-06
   886   0.198932E+04   0.180648E+02   0.000000E+00   0.488884E+02   0.586080E-08   0.695137E-05   0.252138E-06
   887   0.197809E+04   0.183278E+02   0.000000E+00   0.498063E+02   0.584854E-08   0.690460E-05   0.259589E-06
